Feature,Importance
feature_5049,0.0
feature_5048,0.0
feature_5047,0.0
feature_5046,0.0
feature_5045,0.0
feature_5031,0.0
feature_5043,0.0
feature_5042,0.0
feature_5041,0.0
feature_5040,0.0
feature_5038,0.0
feature_5037,0.0
feature_5036,0.0
feature_80,0.0
feature_5034,0.0
feature_5033,0.0
feature_5032,0.0
feature_5044,0.0
feature_4798,0.0
feature_4797,0.0
feature_4796,0.0
feature_4795,0.0
feature_4794,0.0
feature_4793,0.0
feature_4792,0.0
feature_4791,0.0
feature_4790,0.0
feature_4789,0.0
feature_4916,0.0
feature_90,0.0
feature_4786,0.0
feature_91,0.0
feature_4784,0.0
feature_92,0.0
feature_4782,0.0
feature_4781,0.0
feature_4780,0.0
feature_4779,0.0
feature_4778,0.0
feature_4788,0.0
feature_4822,0.0
feature_4821,0.0
feature_4820,0.0
feature_4819,0.0
feature_4818,0.0
feature_4817,0.0
feature_4816,0.0
feature_4815,0.0
feature_4814,0.0
feature_4813,0.0
feature_89,0.0
feature_4811,0.0
feature_4810,0.0
feature_4809,0.0
feature_4808,0.0
feature_4807,0.0
feature_4806,0.0
feature_4805,0.0
feature_4804,0.0
feature_4803,0.0
feature_4802,0.0
feature_4801,0.0
feature_4812,0.0
feature_4753,0.0
feature_4752,0.0
feature_4751,0.0
feature_4750,0.0
feature_4749,0.0
feature_4748,0.0
feature_4747,0.0
feature_4746,0.0
feature_4745,0.0
feature_4744,0.0
feature_4777,0.0
feature_4742,0.0
feature_4741,0.0
feature_4740,0.0
feature_4739,0.0
feature_4738,0.0
feature_4737,0.0
feature_4736,0.0
feature_4735,0.0
feature_4734,0.0
feature_4733,0.0
feature_4732,0.0
feature_4743,0.0
feature_4776,0.0
feature_4775,0.0
feature_4774,0.0
feature_4773,0.0
feature_4772,0.0
feature_4771,0.0
feature_4770,0.0
feature_4769,0.0
feature_4768,0.0
feature_4767,0.0
feature_4754,0.0
feature_4765,0.0
feature_4764,0.0
feature_4763,0.0
feature_4762,0.0
feature_4761,0.0
feature_4760,0.0
feature_4759,0.0
feature_4758,0.0
feature_4757,0.0
feature_4756,0.0
feature_4755,0.0
feature_4766,0.0
feature_4891,0.0
feature_4890,0.0
feature_4889,0.0
feature_4888,0.0
feature_4887,0.0
feature_4886,0.0
feature_4885,0.0
feature_4884,0.0
feature_86,0.0
feature_4882,0.0
feature_88,0.0
feature_4880,0.0
feature_4879,0.0
feature_4878,0.0
feature_4877,0.0
feature_4876,0.0
feature_4875,0.0
feature_4874,0.0
feature_4873,0.0
feature_4872,0.0
feature_4871,0.0
feature_4870,0.0
feature_4881,0.0
feature_4914,0.0
feature_4913,0.0
feature_4912,0.0
feature_4911,0.0
feature_4910,0.0
feature_4909,0.0
feature_4908,0.0
feature_4907,0.0
feature_4906,0.0
feature_4905,0.0
feature_4892,0.0
feature_4903,0.0
feature_4902,0.0
feature_4901,0.0
feature_4900,0.0
feature_4899,0.0
feature_4898,0.0
feature_4897,0.0
feature_4896,0.0
feature_4895,0.0
feature_4894,0.0
feature_85,0.0
feature_4904,0.0
feature_4845,0.0
feature_4844,0.0
feature_4843,0.0
feature_4842,0.0
feature_4841,0.0
feature_4840,0.0
feature_4839,0.0
feature_4838,0.0
feature_4837,0.0
feature_4836,0.0
feature_4869,0.0
feature_4834,0.0
feature_4833,0.0
feature_4832,0.0
feature_4831,0.0
feature_4830,0.0
feature_4829,0.0
feature_4828,0.0
feature_4827,0.0
feature_4826,0.0
feature_4825,0.0
feature_4824,0.0
feature_4835,0.0
feature_4868,0.0
feature_4867,0.0
feature_4866,0.0
feature_4865,0.0
feature_4864,0.0
feature_4863,0.0
feature_4862,0.0
feature_4861,0.0
feature_4860,0.0
feature_4859,0.0
feature_4846,0.0
feature_4857,0.0
feature_4856,0.0
feature_4855,0.0
feature_4854,0.0
feature_4853,0.0
feature_4852,0.0
feature_4851,0.0
feature_4850,0.0
feature_4849,0.0
feature_4848,0.0
feature_4847,0.0
feature_4858,0.0
feature_5356,0.0
feature_5355,0.0
feature_5354,0.0
feature_5353,0.0
feature_5352,0.0
feature_5351,0.0
feature_5350,0.0
feature_5349,0.0
feature_5348,0.0
feature_5347,0.0
feature_5101,0.0
feature_5345,0.0
feature_5344,0.0
feature_5343,0.0
feature_5342,0.0
feature_5341,0.0
feature_5340,0.0
feature_5339,0.0
feature_5338,0.0
feature_5337,0.0
feature_5336,0.0
feature_5346,0.0
feature_5380,0.0
feature_5379,0.0
feature_5378,0.0
feature_5377,0.0
feature_5376,0.0
feature_5375,0.0
feature_5374,0.0
feature_5373,0.0
feature_5372,0.0
feature_65,0.0
feature_5357,0.0
feature_5368,0.0
feature_5367,0.0
feature_5366,0.0
feature_5365,0.0
feature_5364,0.0
feature_5363,0.0
feature_5362,0.0
feature_5361,0.0
feature_5360,0.0
feature_67,0.0
feature_5358,0.0
feature_5369,0.0
feature_5311,0.0
feature_5310,0.0
feature_5309,0.0
feature_5308,0.0
feature_69,0.0
feature_5306,0.0
feature_5305,0.0
feature_5304,0.0
feature_5303,0.0
feature_5302,0.0
feature_5335,0.0
feature_5300,0.0
feature_5299,0.0
feature_5298,0.0
feature_5297,0.0
feature_5296,0.0
feature_70,0.0
feature_5294,0.0
feature_5293,0.0
feature_5292,0.0
feature_5291,0.0
feature_5290,0.0
feature_5301,0.0
feature_5334,0.0
feature_5333,0.0
feature_5332,0.0
feature_5331,0.0
feature_5330,0.0
feature_5329,0.0
feature_5328,0.0
feature_5327,0.0
feature_5326,0.0
feature_68,0.0
feature_5312,0.0
feature_5323,0.0
feature_5322,0.0
feature_5321,0.0
feature_5320,0.0
feature_5319,0.0
feature_5318,0.0
feature_5317,0.0
feature_5316,0.0
feature_5315,0.0
feature_5314,0.0
feature_5313,0.0
feature_5324,0.0
feature_5449,0.0
feature_5448,0.0
feature_5447,0.0
feature_5446,0.0
feature_5445,0.0
feature_5444,0.0
feature_5443,0.0
feature_5442,0.0
feature_5441,0.0
feature_5440,0.0
feature_64,0.0
feature_5438,0.0
feature_5437,0.0
feature_5436,0.0
feature_5435,0.0
feature_5434,0.0
feature_5433,0.0
feature_5432,0.0
feature_5431,0.0
feature_5430,0.0
feature_5429,0.0
feature_5428,0.0
feature_5439,0.0
feature_5472,0.0
feature_5471,0.0
feature_5470,0.0
feature_5469,0.0
feature_5468,0.0
feature_5467,0.0
feature_5466,0.0
feature_5465,0.0
feature_5464,0.0
feature_5463,0.0
feature_5450,0.0
feature_5461,0.0
feature_5460,0.0
feature_5459,0.0
feature_5458,0.0
feature_5457,0.0
feature_5456,0.0
feature_5455,0.0
feature_5454,0.0
feature_5453,0.0
feature_5452,0.0
feature_5451,0.0
feature_5462,0.0
feature_5403,0.0
feature_60,0.0
feature_5401,0.0
feature_5400,0.0
feature_5399,0.0
feature_5398,0.0
feature_5397,0.0
feature_5396,0.0
feature_5395,0.0
feature_5394,0.0
feature_5427,0.0
feature_5392,0.0
feature_5391,0.0
feature_61,0.0
feature_5389,0.0
feature_5388,0.0
feature_5387,0.0
feature_5386,0.0
feature_62,0.0
feature_5384,0.0
feature_5383,0.0
feature_63,0.0
feature_5393,0.0
feature_5426,0.0
feature_5425,0.0
feature_5424,0.0
feature_5423,0.0
feature_5422,0.0
feature_5421,0.0
feature_5420,0.0
feature_5419,0.0
feature_5418,0.0
feature_5417,0.0
feature_5404,0.0
feature_5415,0.0
feature_5414,0.0
feature_5413,0.0
feature_5412,0.0
feature_5411,0.0
feature_5410,0.0
feature_5409,0.0
feature_5408,0.0
feature_5407,0.0
feature_59,0.0
feature_5405,0.0
feature_5416,0.0
feature_5170,0.0
feature_5169,0.0
feature_5168,0.0
feature_5167,0.0
feature_5166,0.0
feature_5165,0.0
feature_73,0.0
feature_5163,0.0
feature_5162,0.0
feature_5161,0.0
feature_5289,0.0
feature_5159,0.0
feature_5158,0.0
feature_5157,0.0
feature_5156,0.0
feature_5155,0.0
feature_5154,0.0
feature_5153,0.0
feature_5152,0.0
feature_5151,0.0
feature_5150,0.0
feature_5149,0.0
feature_5160,0.0
feature_5196,0.0
feature_5195,0.0
feature_5193,0.0
feature_5192,0.0
feature_5191,0.0
feature_5190,0.0
feature_5188,0.0
feature_5187,0.0
feature_5186,0.0
feature_5185,0.0
feature_5171,0.0
feature_5183,0.0
feature_5182,0.0
feature_5181,0.0
feature_5180,0.0
feature_5179,0.0
feature_5178,0.0
feature_5177,0.0
feature_5176,0.0
feature_5175,0.0
feature_5173,0.0
feature_5172,0.0
feature_5184,0.0
feature_5123,0.0
feature_76,0.0
feature_5121,0.0
feature_5120,0.0
feature_77,0.0
feature_78,0.0
feature_5117,0.0
feature_5116,0.0
feature_5115,0.0
feature_5114,0.0
feature_74,0.0
feature_5112,0.0
feature_5111,0.0
feature_5110,0.0
feature_5109,0.0
feature_5108,0.0
feature_5107,0.0
feature_5106,0.0
feature_5105,0.0
feature_5104,0.0
feature_5103,0.0
feature_5102,0.0
feature_5113,0.0
feature_5147,0.0
feature_75,0.0
feature_5145,0.0
feature_5144,0.0
feature_5143,0.0
feature_5142,0.0
feature_5141,0.0
feature_5140,0.0
feature_5139,0.0
feature_5138,0.0
feature_5124,0.0
feature_5136,0.0
feature_5134,0.0
feature_5133,0.0
feature_5132,0.0
feature_5131,0.0
feature_5130,0.0
feature_5129,0.0
feature_5128,0.0
feature_5127,0.0
feature_5126,0.0
feature_5125,0.0
feature_5137,0.0
feature_5265,0.0
feature_5264,0.0
feature_5263,0.0
feature_5262,0.0
feature_5261,0.0
feature_5260,0.0
feature_5259,0.0
feature_5258,0.0
feature_5257,0.0
feature_5256,0.0
feature_5197,0.0
feature_5254,0.0
feature_5253,0.0
feature_5252,0.0
feature_5251,0.0
feature_5250,0.0
feature_5249,0.0
feature_5248,0.0
feature_5247,0.0
feature_5246,0.0
feature_5245,0.0
feature_5244,0.0
feature_5255,0.0
feature_5288,0.0
feature_5287,0.0
feature_5286,0.0
feature_5285,0.0
feature_5284,0.0
feature_5283,0.0
feature_5282,0.0
feature_5281,0.0
feature_5280,0.0
feature_5279,0.0
feature_5266,0.0
feature_5277,0.0
feature_5276,0.0
feature_5275,0.0
feature_5274,0.0
feature_5273,0.0
feature_5272,0.0
feature_5271,0.0
feature_5270,0.0
feature_5269,0.0
feature_5268,0.0
feature_5267,0.0
feature_5278,0.0
feature_5219,0.0
feature_5218,0.0
feature_5217,0.0
feature_5216,0.0
feature_5215,0.0
feature_5214,0.0
feature_5213,0.0
feature_5212,0.0
feature_5211,0.0
feature_5210,0.0
feature_5243,0.0
feature_5208,0.0
feature_5207,0.0
feature_5206,0.0
feature_5205,0.0
feature_5204,0.0
feature_5203,0.0
feature_5202,0.0
feature_5201,0.0
feature_5200,0.0
feature_5199,0.0
feature_5198,0.0
feature_5209,0.0
feature_5242,0.0
feature_5241,0.0
feature_5240,0.0
feature_5239,0.0
feature_5238,0.0
feature_71,0.0
feature_5236,0.0
feature_5235,0.0
feature_5234,0.0
feature_5233,0.0
feature_5220,0.0
feature_5231,0.0
feature_5230,0.0
feature_5229,0.0
feature_5228,0.0
feature_5227,0.0
feature_5226,0.0
feature_5225,0.0
feature_5224,0.0
feature_72,0.0
feature_5222,0.0
feature_5221,0.0
feature_5232,0.0
feature_1310,0.0
feature_1309,0.0
feature_1308,0.0
feature_1307,0.0
feature_1306,0.0
feature_1305,0.0
feature_1304,0.0
feature_1303,0.0
feature_279,0.0
feature_1301,0.0
feature_3267,0.0
feature_1299,0.0
feature_1298,0.0
feature_1297,0.0
feature_1296,0.0
feature_1295,0.0
feature_1294,0.0
feature_1293,0.0
feature_1292,0.0
feature_1291,0.0
feature_1290,0.0
feature_1300,0.0
feature_1334,0.0
feature_1333,0.0
feature_1332,0.0
feature_1331,0.0
feature_1330,0.0
feature_1329,0.0
feature_1328,0.0
feature_1327,0.0
feature_1326,0.0
feature_1325,0.0
feature_1311,0.0
feature_1323,0.0
feature_1322,0.0
feature_1321,0.0
feature_1319,0.0
feature_1318,0.0
feature_1317,0.0
feature_1316,0.0
feature_1315,0.0
feature_1314,0.0
feature_1313,0.0
feature_1312,0.0
feature_1324,0.0
feature_1265,0.0
feature_1264,0.0
feature_1263,0.0
feature_1262,0.0
feature_1261,0.0
feature_281,0.0
feature_1259,0.0
feature_1258,0.0
feature_1257,0.0
feature_1256,0.0
feature_1289,0.0
feature_1254,0.0
feature_1253,0.0
feature_1252,0.0
feature_1251,0.0
feature_1250,0.0
feature_1249,0.0
feature_1248,0.0
feature_1247,0.0
feature_282,0.0
feature_1245,0.0
feature_1244,0.0
feature_1255,0.0
feature_1288,0.0
feature_1287,0.0
feature_1286,0.0
feature_1285,0.0
feature_1284,0.0
feature_1283,0.0
feature_1282,0.0
feature_1281,0.0
feature_1280,0.0
feature_1279,0.0
feature_1266,0.0
feature_1277,0.0
feature_1276,0.0
feature_1275,0.0
feature_1274,0.0
feature_280,0.0
feature_1272,0.0
feature_1271,0.0
feature_1270,0.0
feature_1269,0.0
feature_1268,0.0
feature_1267,0.0
feature_1278,0.0
feature_1403,0.0
feature_1402,0.0
feature_1401,0.0
feature_1400,0.0
feature_1399,0.0
feature_1398,0.0
feature_1397,0.0
feature_1396,0.0
feature_1395,0.0
feature_1394,0.0
feature_1335,0.0
feature_1392,0.0
feature_1391,0.0
feature_1390,0.0
feature_1389,0.0
feature_1388,0.0
feature_1387,0.0
feature_1386,0.0
feature_1385,0.0
feature_1384,0.0
feature_1383,0.0
feature_1382,0.0
feature_1393,0.0
feature_1426,0.0
feature_274,0.0
feature_1424,0.0
feature_275,0.0
feature_1422,0.0
feature_1421,0.0
feature_1420,0.0
feature_1419,0.0
feature_1418,0.0
feature_1417,0.0
feature_1404,0.0
feature_1415,0.0
feature_1414,0.0
feature_1413,0.0
feature_1412,0.0
feature_1411,0.0
feature_1410,0.0
feature_1409,0.0
feature_1408,0.0
feature_1407,0.0
feature_1406,0.0
feature_1405,0.0
feature_276,0.0
feature_1357,0.0
feature_1356,0.0
feature_1355,0.0
feature_1354,0.0
feature_1353,0.0
feature_1352,0.0
feature_1351,0.0
feature_1350,0.0
feature_1349,0.0
feature_1348,0.0
feature_1381,0.0
feature_1346,0.0
feature_1345,0.0
feature_1344,0.0
feature_1343,0.0
feature_1342,0.0
feature_1341,0.0
feature_1340,0.0
feature_1339,0.0
feature_1338,0.0
feature_1337,0.0
feature_1336,0.0
feature_1347,0.0
feature_1380,0.0
feature_1379,0.0
feature_1378,0.0
feature_1377,0.0
feature_1376,0.0
feature_1375,0.0
feature_1374,0.0
feature_1373,0.0
feature_1372,0.0
feature_277,0.0
feature_1358,0.0
feature_1369,0.0
feature_1368,0.0
feature_1367,0.0
feature_1366,0.0
feature_1365,0.0
feature_1364,0.0
feature_1363,0.0
feature_1362,0.0
feature_1361,0.0
feature_1360,0.0
feature_1359,0.0
feature_278,0.0
feature_1127,0.0
feature_1126,0.0
feature_1125,0.0
feature_1124,0.0
feature_1123,0.0
feature_1122,0.0
feature_1121,0.0
feature_1120,0.0
feature_1119,0.0
feature_1118,0.0
feature_1243,0.0
feature_1116,0.0
feature_1115,0.0
feature_1114,0.0
feature_286,0.0
feature_1112,0.0
feature_1111,0.0
feature_1110,0.0
feature_1109,0.0
feature_1108,0.0
feature_1107,0.0
feature_1106,0.0
feature_1117,0.0
feature_1150,0.0
feature_1149,0.0
feature_1148,0.0
feature_1147,0.0
feature_1146,0.0
feature_1145,0.0
feature_1144,0.0
feature_1143,0.0
feature_1142,0.0
feature_1141,0.0
feature_1128,0.0
feature_1139,0.0
feature_1138,0.0
feature_1137,0.0
feature_1136,0.0
feature_1135,0.0
feature_1134,0.0
feature_1133,0.0
feature_1132,0.0
feature_1131,0.0
feature_1130,0.0
feature_1129,0.0
feature_1140,0.0
feature_1081,0.0
feature_1079,0.0
feature_1078,0.0
feature_1077,0.0
feature_1076,0.0
feature_1075,0.0
feature_1074,0.0
feature_1073,0.0
feature_1072,0.0
feature_1071,0.0
feature_1105,0.0
feature_1069,0.0
feature_1068,0.0
feature_1067,0.0
feature_1066,0.0
feature_1065,0.0
feature_1064,0.0
feature_291,0.0
feature_1062,0.0
feature_292,0.0
feature_1060,0.0
feature_1059,0.0
feature_290,0.0
feature_1104,0.0
feature_1103,0.0
feature_1102,0.0
feature_1101,0.0
feature_1100,0.0
feature_1099,0.0
feature_1098,0.0
feature_287,0.0
feature_1096,0.0
feature_1095,0.0
feature_1082,0.0
feature_1093,0.0
feature_1092,0.0
feature_288,0.0
feature_1090,0.0
feature_1089,0.0
feature_1088,0.0
feature_289,0.0
feature_1086,0.0
feature_1085,0.0
feature_1084,0.0
feature_1083,0.0
feature_1094,0.0
feature_1219,0.0
feature_1218,0.0
feature_1217,0.0
feature_1216,0.0
feature_1215,0.0
feature_1214,0.0
feature_1213,0.0
feature_1212,0.0
feature_1211,0.0
feature_1210,0.0
feature_1151,0.0
feature_1208,0.0
feature_1207,0.0
feature_1206,0.0
feature_1205,0.0
feature_1204,0.0
feature_1203,0.0
feature_1202,0.0
feature_1201,0.0
feature_1200,0.0
feature_1199,0.0
feature_1198,0.0
feature_1209,0.0
feature_1242,0.0
feature_1241,0.0
feature_1240,0.0
feature_1239,0.0
feature_1238,0.0
feature_1237,0.0
feature_1236,0.0
feature_1235,0.0
feature_1234,0.0
feature_1233,0.0
feature_1220,0.0
feature_1231,0.0
feature_1230,0.0
feature_1229,0.0
feature_1228,0.0
feature_1227,0.0
feature_1226,0.0
feature_1225,0.0
feature_283,0.0
feature_1223,0.0
feature_1222,0.0
feature_1221,0.0
feature_1232,0.0
feature_1173,0.0
feature_1172,0.0
feature_1171,0.0
feature_1170,0.0
feature_1169,0.0
feature_1168,0.0
feature_1167,0.0
feature_1166,0.0
feature_1165,0.0
feature_1164,0.0
feature_1197,0.0
feature_1162,0.0
feature_1161,0.0
feature_1160,0.0
feature_1159,0.0
feature_1158,0.0
feature_1157,0.0
feature_1156,0.0
feature_1155,0.0
feature_1154,0.0
feature_1153,0.0
feature_1152,0.0
feature_1163,0.0
feature_1196,0.0
feature_1195,0.0
feature_1194,0.0
feature_1193,0.0
feature_1192,0.0
feature_284,0.0
feature_285,0.0
feature_1189,0.0
feature_1188,0.0
feature_1187,0.0
feature_1174,0.0
feature_1185,0.0
feature_1184,0.0
feature_1183,0.0
feature_1182,0.0
feature_1181,0.0
feature_1180,0.0
feature_1179,0.0
feature_1178,0.0
feature_1177,0.0
feature_1176,0.0
feature_1175,0.0
feature_1186,0.0
feature_258,0.0
feature_259,0.0
feature_1679,0.0
feature_1678,0.0
feature_1677,0.0
feature_1676,0.0
feature_1675,0.0
feature_260,0.0
feature_1673,0.0
feature_1672,0.0
feature_1427,0.0
feature_1670,0.0
feature_1669,0.0
feature_1668,0.0
feature_1667,0.0
feature_1666,0.0
feature_1665,0.0
feature_1664,0.0
feature_1663,0.0
feature_1662,0.0
feature_1661,0.0
feature_1671,0.0
feature_1704,0.0
feature_1703,0.0
feature_1702,0.0
feature_1701,0.0
feature_1700,0.0
feature_1699,0.0
feature_1698,0.0
feature_1697,0.0
feature_1696,0.0
feature_1695,0.0
feature_1682,0.0
feature_1693,0.0
feature_1692,0.0
feature_1691,0.0
feature_1690,0.0
feature_1689,0.0
feature_1688,0.0
feature_1687,0.0
feature_1686,0.0
feature_1685,0.0
feature_1684,0.0
feature_1683,0.0
feature_1694,0.0
feature_1636,0.0
feature_1635,0.0
feature_1634,0.0
feature_1633,0.0
feature_1632,0.0
feature_1631,0.0
feature_1630,0.0
feature_1629,0.0
feature_1628,0.0
feature_1627,0.0
feature_1660,0.0
feature_263,0.0
feature_1624,0.0
feature_1623,0.0
feature_1622,0.0
feature_1621,0.0
feature_1620,0.0
feature_1619,0.0
feature_1618,0.0
feature_1617,0.0
feature_1616,0.0
feature_1615,0.0
feature_1626,0.0
feature_1659,0.0
feature_1658,0.0
feature_1657,0.0
feature_1656,0.0
feature_1655,0.0
feature_1654,0.0
feature_1653,0.0
feature_1652,0.0
feature_1651,0.0
feature_1650,0.0
feature_1637,0.0
feature_1648,0.0
feature_1647,0.0
feature_1646,0.0
feature_1645,0.0
feature_1644,0.0
feature_1643,0.0
feature_1642,0.0
feature_1641,0.0
feature_1640,0.0
feature_261,0.0
feature_262,0.0
feature_1649,0.0
feature_1773,0.0
feature_1772,0.0
feature_1771,0.0
feature_1770,0.0
feature_1769,0.0
feature_1768,0.0
feature_253,0.0
feature_1766,0.0
feature_254,0.0
feature_1764,0.0
feature_1705,0.0
feature_1762,0.0
feature_1761,0.0
feature_1760,0.0
feature_255,0.0
feature_1758,0.0
feature_1757,0.0
feature_1756,0.0
feature_256,0.0
feature_1754,0.0
feature_1753,0.0
feature_1752,0.0
feature_1763,0.0
feature_1796,0.0
feature_1795,0.0
feature_1794,0.0
feature_1793,0.0
feature_1792,0.0
feature_1791,0.0
feature_1790,0.0
feature_1789,0.0
feature_1788,0.0
feature_1787,0.0
feature_1774,0.0
feature_1785,0.0
feature_1784,0.0
feature_1783,0.0
feature_1782,0.0
feature_1781,0.0
feature_1780,0.0
feature_1779,0.0
feature_1778,0.0
feature_1777,0.0
feature_1776,0.0
feature_1775,0.0
feature_1786,0.0
feature_1727,0.0
feature_1726,0.0
feature_1725,0.0
feature_1724,0.0
feature_1723,0.0
feature_1722,0.0
feature_1721,0.0
feature_1720,0.0
feature_1719,0.0
feature_1718,0.0
feature_1751,0.0
feature_1716,0.0
feature_1715,0.0
feature_1714,0.0
feature_1713,0.0
feature_1712,0.0
feature_1711,0.0
feature_1710,0.0
feature_1709,0.0
feature_1708,0.0
feature_1707,0.0
feature_1706,0.0
feature_1717,0.0
feature_1750,0.0
feature_1749,0.0
feature_1748,0.0
feature_1747,0.0
feature_1746,0.0
feature_1745,0.0
feature_1744,0.0
feature_1743,0.0
feature_1742,0.0
feature_1741,0.0
feature_1728,0.0
feature_1739,0.0
feature_1738,0.0
feature_1737,0.0
feature_1736,0.0
feature_1735,0.0
feature_1734,0.0
feature_1733,0.0
feature_1732,0.0
feature_257,0.0
feature_1730,0.0
feature_1729,0.0
feature_1740,0.0
feature_1498,0.0
feature_1497,0.0
feature_1496,0.0
feature_1495,0.0
feature_1493,0.0
feature_1492,0.0
feature_1491,0.0
feature_1490,0.0
feature_1489,0.0
feature_1488,0.0
feature_1614,0.0
feature_268,0.0
feature_1485,0.0
feature_1484,0.0
feature_1483,0.0
feature_1482,0.0
feature_1481,0.0
feature_271,0.0
feature_1479,0.0
feature_1478,0.0
feature_1477,0.0
feature_1476,0.0
feature_1487,0.0
feature_1521,0.0
feature_1520,0.0
feature_1519,0.0
feature_1518,0.0
feature_1517,0.0
feature_1516,0.0
feature_1515,0.0
feature_1514,0.0
feature_1513,0.0
feature_1512,0.0
feature_1499,0.0
feature_1510,0.0
feature_1509,0.0
feature_1508,0.0
feature_1507,0.0
feature_1506,0.0
feature_1505,0.0
feature_1504,0.0
feature_1503,0.0
feature_1502,0.0
feature_1501,0.0
feature_1500,0.0
feature_1511,0.0
feature_1449,0.0
feature_1448,0.0
feature_1447,0.0
feature_1446,0.0
feature_1445,0.0
feature_1444,0.0
feature_1443,0.0
feature_1442,0.0
feature_1441,0.0
feature_1440,0.0
feature_1475,0.0
feature_1438,0.0
feature_1437,0.0
feature_1436,0.0
feature_1435,0.0
feature_1434,0.0
feature_1433,0.0
feature_1432,0.0
feature_1431,0.0
feature_1430,0.0
feature_1429,0.0
feature_1428,0.0
feature_273,0.0
feature_1474,0.0
feature_1473,0.0
feature_1472,0.0
feature_1471,0.0
feature_1470,0.0
feature_1469,0.0
feature_1467,0.0
feature_1466,0.0
feature_1465,0.0
feature_1464,0.0
feature_1450,0.0
feature_1461,0.0
feature_1460,0.0
feature_1459,0.0
feature_1458,0.0
feature_1457,0.0
feature_1456,0.0
feature_272,0.0
feature_1454,0.0
feature_1453,0.0
feature_1452,0.0
feature_1451,0.0
feature_1463,0.0
feature_1590,0.0
feature_1589,0.0
feature_1588,0.0
feature_1587,0.0
feature_1586,0.0
feature_1585,0.0
feature_265,0.0
feature_1583,0.0
feature_266,0.0
feature_1581,0.0
feature_1522,0.0
feature_267,0.0
feature_1578,0.0
feature_1577,0.0
feature_1576,0.0
feature_1575,0.0
feature_1574,0.0
feature_1573,0.0
feature_1572,0.0
feature_1571,0.0
feature_1570,0.0
feature_1569,0.0
feature_1580,0.0
feature_1613,0.0
feature_1612,0.0
feature_1611,0.0
feature_1610,0.0
feature_1609,0.0
feature_1608,0.0
feature_1607,0.0
feature_1606,0.0
feature_1605,0.0
feature_1604,0.0
feature_1591,0.0
feature_1602,0.0
feature_1601,0.0
feature_1600,0.0
feature_1599,0.0
feature_1598,0.0
feature_1597,0.0
feature_1596,0.0
feature_1595,0.0
feature_1594,0.0
feature_1593,0.0
feature_264,0.0
feature_1603,0.0
feature_1544,0.0
feature_1543,0.0
feature_1542,0.0
feature_1541,0.0
feature_1540,0.0
feature_1539,0.0
feature_1538,0.0
feature_1537,0.0
feature_1536,0.0
feature_1535,0.0
feature_1568,0.0
feature_1533,0.0
feature_1532,0.0
feature_1531,0.0
feature_1530,0.0
feature_1529,0.0
feature_1528,0.0
feature_1527,0.0
feature_1526,0.0
feature_1525,0.0
feature_1524,0.0
feature_1523,0.0
feature_1534,0.0
feature_1567,0.0
feature_1566,0.0
feature_1565,0.0
feature_1564,0.0
feature_1563,0.0
feature_1562,0.0
feature_1561,0.0
feature_1560,0.0
feature_1559,0.0
feature_1558,0.0
feature_1545,0.0
feature_1556,0.0
feature_1555,0.0
feature_1554,0.0
feature_1553,0.0
feature_1552,0.0
feature_1551,0.0
feature_1550,0.0
feature_1549,0.0
feature_1548,0.0
feature_1547,0.0
feature_1546,0.0
feature_1557,0.0
feature_572,0.0
feature_571,0.0
feature_570,0.0
feature_569,0.0
feature_568,0.0
feature_567,0.0
feature_566,0.0
feature_565,0.0
feature_564,0.0
feature_563,0.0
feature_293,0.0
feature_561,0.0
feature_560,0.0
feature_559,0.0
feature_558,0.0
feature_557,0.0
feature_556,0.0
feature_555,0.0
feature_554,0.0
feature_553,0.0
feature_552,0.0
feature_562,0.0
feature_595,0.0
feature_594,0.0
feature_593,0.0
feature_592,0.0
feature_591,0.0
feature_590,0.0
feature_589,0.0
feature_588,0.0
feature_587,0.0
feature_586,0.0
feature_573,0.0
feature_584,0.0
feature_583,0.0
feature_582,0.0
feature_315,0.0
feature_580,0.0
feature_579,0.0
feature_578,0.0
feature_577,0.0
feature_576,0.0
feature_575,0.0
feature_574,0.0
feature_314,0.0
feature_527,0.0
feature_526,0.0
feature_525,0.0
feature_524,0.0
feature_523,0.0
feature_522,0.0
feature_521,0.0
feature_520,0.0
feature_519,0.0
feature_518,0.0
feature_551,0.0
feature_516,0.0
feature_515,0.0
feature_514,0.0
feature_513,0.0
feature_512,0.0
feature_511,0.0
feature_510,0.0
feature_317,0.0
feature_508,0.0
feature_507,0.0
feature_506,0.0
feature_517,0.0
feature_550,0.0
feature_549,0.0
feature_548,0.0
feature_547,0.0
feature_546,0.0
feature_545,0.0
feature_544,0.0
feature_543,0.0
feature_542,0.0
feature_541,0.0
feature_528,0.0
feature_539,0.0
feature_538,0.0
feature_537,0.0
feature_536,0.0
feature_535,0.0
feature_534,0.0
feature_533,0.0
feature_532,0.0
feature_531,0.0
feature_316,0.0
feature_529,0.0
feature_540,0.0
feature_664,0.0
feature_663,0.0
feature_662,0.0
feature_661,0.0
feature_660,0.0
feature_659,0.0
feature_658,0.0
feature_657,0.0
feature_656,0.0
feature_655,0.0
feature_596,0.0
feature_653,0.0
feature_652,0.0
feature_651,0.0
feature_650,0.0
feature_649,0.0
feature_648,0.0
feature_647,0.0
feature_646,0.0
feature_645,0.0
feature_644,0.0
feature_643,0.0
feature_654,0.0
feature_687,0.0
